SeniorCitizen,Tenure,MonthlyCharges,TotalCharges,Gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes,MonthlyCh_TotalCh_Ratio,MonthlyCh_TotalCh_Ratio_category
0,1.0,0.6711761722700064,0.6061165539657729,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0.00633641729145995,0.0
0,0.24325199292733565,0.4724835201354867,0.31659851182955195,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.5833201775936335,0.3333333333333333
0,0.1422060437617624,0.34548463689120146,0.16484501982277508,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.7446585275852954,0.6666666666666667
1,0.07437198675120149,0.46173378694012135,0.17729301230927297,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.8403599217306236,1.0
0,0.38227068771361794,0.8511925195064052,0.5886380450430624,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0.3741636584280734,0.0
0,0.3023947058064749,0.40991900793797525,0.2691998543106806,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.4760463044292265,0.0
0,0.22875753374282776,0.38919984657010276,0.21508189724848073,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.6147545758106697,0.3333333333333333
0,1.0,0.7358229127640302,0.6656299679370847,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0.13549334134933078,0.0
0,0.26586783909832146,0.4193050069216843,0.25098048305551923,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.557573793547318,0.3333333333333333
1,0.2831700851401918,0.6692725639251711,0.43264924500752655,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0.5228450692055446,0.3333333333333333
0,0.21828165907657276,0.34045152311884086,0.21126391020501661,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.6197877734080023,0.3333333333333333
0,0.37142181539015284,0.6953417517776654,0.5456615731962611,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0.3634105961762093,0.0
0,0.2882464203715004,0.5333520468369028,0.38304900162956745,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0.5066914962466957,0.3333333333333333
0,0.21377142466626917,0.40403396171544237,0.20385393966118534,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6526889122341601,0.3333333333333333
0,0.024167089093063587,0.4343014570516437,0.10353776420217653,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0.9325850198324392,1.0
0,0.15259248633669467,0.5653941552659005,0.28604850770116536,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0.7339000669944029,0.6666666666666667
1,0.32234889694425695,0.752603438422101,0.5001999604545451,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0.4623768982505973,0.0
0,0.10727559707942004,0.3282323918272984,0.13903927040162023,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.7987055981799579,0.6666666666666667
0,0.2620052949487902,0.6528403552982666,0.4124533881755046,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0.5486602199727632,0.3333333333333333
0,0.14773128238720493,0.45403023157004946,0.22712694197921052,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.7408506293606989,0.6666666666666667
0,0.32234889694425695,0.732899025446785,0.490100081119629,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0.470909901120952,0.0
0,0.2321484988129201,0.36329449831258265,0.2189970504019969,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.599818985267858,0.3333333333333333
0,0.31697306313433593,0.5364447696906417,0.39288570261059624,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0.4831712541640816,0.0
0,0.0,0.497345429454421,0.1145335915879058,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.9707779236198212,1.0
0,0.15681195156129715,0.5669829070229482,0.2912347654615131,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0.7275397991299828,0.6666666666666667
0,0.06521824392996917,0.5773134710385655,0.1932838016189004,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0.8745155405300519,1.0
0,0.43110927688197553,0.5538865058693323,0.45908026158804516,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0.24633870755645154,0.0
0,0.17481455932571063,0.48934353191430374,0.27958421700140135,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.699001642934793,0.6666666666666667
1,0.37142181539015284,0.5836497269254755,0.45428424240940557,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0.4163688756958119,0.0
0,0.26586783909832146,0.5380958831385853,0.37193854643842217,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0.542940811838698,0.3333333333333333
0,0.2251846871756744,0.5045268641009563,0.3268277237960129,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0.6149953862747795,0.3333333333333333
0,0.10727559707942004,0.4333843123315465,0.17132256603058502,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.8037085071110662,0.6666666666666667
0,0.024167089093063587,0.398936698566251,0.044572371066262606,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0.9550825360681224,1.0
0,0.14773128238720493,0.5922655605285335,0.2895937110521196,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0.7369335115409178,0.6666666666666667
0,0.2741732264695878,0.44488572992759057,0.31107230976668554,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.5383741261337839,0.3333333333333333
0,0.37142181539015284,0.6724268274147673,0.5231100170218472,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0.3860467819841508,0.0
0,0.1795078530905447,0.5030997301111862,0.294833846251093,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0.6812816696735768,0.6666666666666667
1,0.0,0.5221521069844091,0.11701007142526443,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0.9828855907815807,1.0
0,0.09201528616912277,0.34548463689120146,0.12772197473606697,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.8261305314980973,0.6666666666666667
0,0.10011263326102578,0.4388996447057368,0.17530364013820254,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.8138764483119665,0.6666666666666667
0,0.40828191711792816,0.35919495082710995,0.2633348951927163,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.3800096076962317,0.0
0,0.09201528616912277,0.4911804226907522,0.19797769377723393,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0.8361476044788183,1.0
0,0.04225825498998692,0.38184966817249655,0.05814702338980984,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0.9230387437989978,1.0
0,0.0,0.46068680741339124,0.10807067636595452,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.9562193317901961,1.0
0,0.15259248633669467,0.420669376125314,0.1837269530812188,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.7343057436606794,0.6666666666666667
0,0.07437198675120149,0.387063832065793,0.12618724253103752,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.8338493925576134,1.0
0,0.09201528616912277,0.387063832065793,0.12570360308714165,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.8353847668960903,1.0
0,0.024167089093063587,0.4328100524344834,0.11302861239252815,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0.9068834804719753,1.0
0,0.09201528616912277,0.4749882152209974,0.1936720616024747,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0.8253488686844845,0.6666666666666667
0,0.05558724517989194,0.4717285350090906,0.15703353368900108,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.8797969399714993,1.0
0,0.3023947058064749,0.5588532465839833,0.40653326264955025,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0.4912522809845904,0.0
0,0.14773128238720493,0.4743012945365623,0.23659885901372307,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.7457937529637839,0.6666666666666667
1,0.27021211813495394,0.5932259823403296,0.3955291963611705,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0.543787445328876,0.3333333333333333
0,0.40828191711792816,0.5245129294317155,0.42701591934841754,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0.31662845410809043,0.0
0,1.0,0.6616569354547358,0.5648483363832446,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0.1911756791416016,0.0
1,0.06521824392996917,0.5099105669139534,0.17892783674998863,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0.8731100864345744,1.0
1,0.1422060437617624,0.5847115719583913,0.2798841362309631,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0.7515583486977726,0.6666666666666667
0,0.19526897533577595,0.4496534890196581,0.26359339077989696,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0.6624389219013945,0.3333333333333333
0,0.06521824392996917,0.642591259015007,0.19419157135700876,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0.8833727796373283,1.0
0,0.34009880457879776,0.6231515923277967,0.4638881473967207,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0.44508879206231405,0.0
0,0.1374461450230932,0.5073666638763064,0.26010222057997917,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.7436839187003791,0.6666666666666667
0,0.31697306313433593,0.48179479523517615,0.35912502245582545,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0.4652619531350458,0.0
0,0.024167089093063587,0.47423906864452653,0.12164625377190724,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0.9468407511446053,1.0
0,0.08362629794734869,0.4286477343378516,0.14026392961812978,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.8460161381909217,1.0
1,0.07437198675120149,0.5444874376037452,0.20474352809716087,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0.8472947286642227,1.0
0,0.38227068771361794,0.3338763795323144,0.27245140769015,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.07553605097129679,0.0
0,0.38227068771361794,0.6990574379730154,0.539652407937298,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0.3759429264729323,0.0
1,0.2831700851401918,0.6536824943370997,0.4315370652686934,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0.5153248929875773,0.3333333333333333
0,1.0,0.6599880543198275,0.579616552734618,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0.07719727516331465,0.0
0,0.20674252442031307,0.2938188631010126,0.19957512541409833,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.6517416533440189,0.3333333333333333
0,1.0,0.37515033620325655,0.2710412128624047,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.27505083442430794,0.0
0,0.24325199292733565,0.483820466954531,0.32999036212696037,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0.5782653076354094,0.3333333333333333
0,0.1795078530905447,0.4152884280321996,0.20984621833164108,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.6681105951135732,0.6666666666666667
0,0.25377401623099727,0.46044084303188426,0.31364570696794225,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.5677642987744389,0.3333333333333333
0,0.24693771624676503,0.4800310987174766,0.3259414058239835,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0.5763211334725181,0.3333333333333333
0,0.2251846871756744,0.5252614642210539,0.33453653920247833,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0.6157811598953259,0.3333333333333333
1,0.15681195156129715,0.5517354736266998,0.28837285726302436,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0.7248886483844721,0.6666666666666667
0,0.04225825498998692,0.41258742984882185,0.09121457037200506,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0.920460424024312,1.0
0,0.34009880457879776,0.6808261548190239,0.4867173791870032,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0.449519669630073,0.0
0,0.024167089093063587,0.570032032319011,0.14322202845877802,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0.9524718648476788,1.0
0,0.3617233151146162,0.42285308750002054,0.2853739174120895,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.39273060929221065,0.0
0,0.19177189750443802,0.6467041995227945,0.33664111009603837,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0.6666740230529373,0.6666666666666667
1,0.08362629794734869,0.5481456724040148,0.21011790308334688,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.8405288400009632,1.0
0,0.43110927688197553,0.4113719312699914,0.2844958915874228,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.36420921289252606,0.0
0,1.0,0.41998920469782064,0.2959310281826395,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.03304904182302015,0.0
1,0.1374461450230932,0.46664795315368796,0.22183008699521367,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.763413039450406,0.6666666666666667
0,0.3617233151146162,0.5943909080141159,0.4718262340743079,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.3867250717426267,0.0
0,0.10727559707942004,0.5196754732483004,0.22356970774723212,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0.8055231601200432,0.6666666666666667
0,0.2786363085164263,0.5361856426663868,0.37536064023335347,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0.5305239732820568,0.3333333333333333
0,0.08362629794734869,0.4366968572344634,0.16297364878685627,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0.8344898938022797,1.0
0,0.12690091602656844,0.5757568350996158,0.2640896121375433,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0.7686673392605609,0.6666666666666667
0,0.04225825498998692,0.5771469124905703,0.16841305527655265,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0.9135260702907013,1.0
0,0.40828191711792816,0.5451598931275531,0.44997316587916186,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0.2847472064414644,0.0
0,0.40828191711792816,0.48889529805280685,0.4029488116566653,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.023699287642798716,0.0
1,0.29294986248231897,0.6201460650888868,0.4206684699868427,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0.5141182551008496,0.3333333333333333
0,0.19177189750443802,0.512826508443433,0.30489186950327907,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.6709126348689923,0.6666666666666667
0,0.17481455932571063,0.4032366622960702,0.18691160470415477,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.6995854629600246,0.6666666666666667
0,0.3941267586145373,0.48216314760624734,0.3756094476869862,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0.37582457530603164,0.0
0,0.24325199292733565,0.4664329287113804,0.31373524779684453,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.585322242357016,0.3333333333333333
1,0.0,0.4950512907339171,0.11054736016826291,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0.9848363885296549,1.0
1,0.2321484988129201,0.6071345358315913,0.37209562660250944,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0.5962742889806607,0.3333333333333333
0,0.25377401623099727,0.6767508964482523,0.4033195728239397,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0.5710360402925012,0.3333333333333333
0,1.0,0.5347650715806509,0.4365052178481881,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0.28084421903962425,0.0
0,0.22875753374282776,0.38919984657010276,0.21460480619069522,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.6162747398981895,0.3333333333333333
0,1.0,0.49080501462463777,0.3988224261264701,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0.28010261519964047,0.0
0,1.0,0.35444406066020256,0.2701835617891472,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.245145929164425,0.0
0,0.29726162250032406,0.4258126960103349,0.2727845548254442,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.489512944970127,0.0
0,0.2786363085164263,0.4727348031322867,0.3340984817936553,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0.524775875376372,0.3333333333333333
0,0.34009880457879776,0.554924802576388,0.41881688594370925,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0.44580014303792515,0.0
0,0.16990596236436906,0.34045152311884086,0.18147561645276938,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.7039630061345586,0.6666666666666667
0,0.0,0.4657695212582749,0.10643107709487068,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.9627187829223662,1.0
1,0.2831700851401918,0.661988297326101,0.4422651825681917,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0.506162287682873,0.3333333333333333
0,0.22202237082264584,0.46613497475114274,0.2978736767639333,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.6266889990078927,0.3333333333333333
0,0.19177189750443802,0.47580644249866094,0.284483856818209,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.6673359255846658,0.6666666666666667
0,0.07437198675120149,0.49431371791427753,0.18555945071910285,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0.8594577099850661,1.0
0,0.12690091602656844,0.6139036271474809,0.27029905283817507,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0.7715890232967022,0.6666666666666667
1,1.0,0.48656460590317596,0.39021538663302696,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0.31549823199772364,0.0
0,0.10011263326102578,0.22324877224967288,0.12238857724636482,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8330585049998378,1.0
0,0.24325199292733565,0.35444406066020256,0.22450953038331906,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.5805106881488009,0.3333333333333333
0,0.07437198675120149,0.4193050069216843,0.1305964167574138,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8478307885624214,1.0
0,0.04225825498998692,0.5122181365753268,0.1612715679381892,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0.8998577792639612,1.0
0,1.0,0.7170223409717233,0.5988846597262791,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0.2955596512461947,0.0
0,0.15681195156129715,0.41258742984882185,0.18632664802443577,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0.7273435160315602,0.6666666666666667
0,0.34009880457879776,0.6705911410124719,0.5083777162261324,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0.4110483704245483,0.0
0,0.3023947058064749,0.446301598768573,0.3230375382712285,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0.4851880213675182,0.0
0,0.05558724517989194,0.4609489846212013,0.15425000911214337,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.8758560234930115,1.0
0,1.0,0.6847429437060831,0.5872621684470114,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0.18905475854173764,0.0
1,0.38227068771361794,0.5448906477204873,0.4340021233183598,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0.37658476808034425,0.0
0,0.37142181539015284,0.47920851674114273,0.37048232449380963,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.38662664389381457,0.0
0,0.08362629794734869,0.4443160374775426,0.16946825337502552,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8380692434107888,1.0
0,0.2831700851401918,0.5764829780007965,0.39272608615726506,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0.5390338567470366,0.3333333333333333
0,0.14773128238720493,0.387063832065793,0.17401800357528163,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.7269484627036055,0.6666666666666667
0,0.31697306313433593,0.4240125895815279,0.2782066353629882,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4555426051650836,0.0
0,0.32234889694425695,0.400185632253759,0.2450942704893638,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.513435677632968,0.3333333333333333
0,0.07437198675120149,0.5796702113838552,0.21062496790860422,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0.8496649215187206,1.0
0,0.31697306313433593,0.4334995883860021,0.3014283792568445,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.4846255526341888,0.0
0,0.25776190706816515,0.48062767079584423,0.3339333687752551,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0.5517274904850817,0.3333333333333333
0,0.05558724517989194,0.4618163923387066,0.14910694846939626,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.8848694747241705,1.0
1,0.31697306313433593,0.4843154923827958,0.3667053550433816,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0.4518194855450144,0.0
0,0.40828191711792816,0.5458345641437684,0.4453494347733352,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0.32262213349230506,0.0
0,0.12690091602656844,0.5029060914392812,0.22999408119624276,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0.7830856284385416,0.6666666666666667
0,0.25023879530983684,0.45725091424257613,0.3073033220956023,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.5825386732320196,0.3333333333333333
0,0.34687236776825886,0.5832980392535262,0.4469994621020541,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0.4323523102427729,0.0
0,0.31225770168063266,0.47772398386674525,0.358258815642491,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0.45203008587168636,0.0
1,0.25776190706816515,0.6110347877742778,0.3973172823456026,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0.5532482177128162,0.3333333333333333
1,0.31225770168063266,0.6012731186614979,0.4394947471738457,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0.4730221139309086,0.0
0,1.0,0.5968968685047055,0.49688050256526917,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0.30191065319524096,0.0
1,0.1991549273301439,0.43899803298252293,0.251114584870865,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0.6620631522974373,0.3333333333333333
1,0.10727559707942004,0.4797022446023674,0.20651230457576417,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8047149633447286,0.6666666666666667
1,0.21377142466626917,0.47298590010464875,0.29079929046541486,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0.6475222375242529,0.3333333333333333
0,0.29294986248231897,0.45020613045989855,0.3184737061968651,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0.5167135786588739,0.3333333333333333
0,0.024167089093063587,0.459371480906484,0.11934824521570847,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0.9348006386837304,1.0
